recipe_id,name,category,cuisine,minutes,calories,tags
1893,Rau Rang Gừng,salad,Korean,40,795,"sour,bread,baked,quick_lunch"
1894,Gà Hấp Dừa,breakfast,Korean,45,395,"high_protein,baked,chicken,salad"
1895,Cua Hầm Mè,breakfast,Italian,30,707,"vegetable,egg,weekend,rice"
1896,Cua Hầm Tiêu,healthy,Korean,40,622,"egg,high_protein,family,romantic"
1897,Gà Sốt Ớt,noodle,Mexican,60,697,"high_protein,dairy_free,baked,sweet"
1898,Bò Xào Tỏi,breakfast,Japanese,120,222,"dairy_free,snack,steamed,quick"
1899,Nấm Chiên Phô Mai,rice,Japanese,40,546,"sour,family,gluten_free,grilled"
1900,Cua Sốt Dừa,soup,French,10,467,"sour,beef,steamed,romantic"
1901,Gà Hầm Gừng,noodle,Indian,40,151,"dairy_free,pork,egg,rice"
1902,Mực Hầm Me,breakfast,French,45,113,"salad,seafood,egg,spicy"
1903,Đậu Sốt Me,appetizer,Indian,20,207,"quick_lunch,egg,family,quick"
1904,Heo Chiên Tiêu,breakfast,Korean,60,436,"seafood,romantic,chicken,quick_lunch"
1905,Cua Kho Nước Mắm,salad,Indian,40,394,"quick_lunch,pork,egg,dairy_free"
1906,Heo Rang Sả,dessert,Japanese,90,185,"soup,mushroom,snack,spicy"
1907,Nấm Chiên Nước Mắm,soup,Chinese,40,295,"bread,dessert,salad,vegetarian"
1908,Rau Sốt Dừa,healthy,American,45,662,"baked,quick_lunch,seafood,festive"
1909,Đậu Nướng Mè,rice,Mexican,30,671,"seafood,tet,steamed,healthy"
1910,Mực Rang Mè,vegetarian,Korean,90,532,"festive,baked,vegetarian,party"
1911,Rau Kho Tỏi,main,Indian,15,524,"steamed,dessert,bread,mushroom"
1912,Cá Hấp Nước Mắm,appetizer,Indian,30,439,"chicken,noodle,tet,dessert"
1913,Nấm Chiên Me,appetizer,Italian,30,730,"bread,vegetable,tofu,quick_lunch"
1914,Tôm Chiên Dừa,rice,Thai,40,800,"seafood,low_carb,noodle,soup"
1915,Rau Chiên Dừa,main,Vietnamese,40,642,"vegetable,festive,quick_lunch,quick"
1916,Gà Chiên Me,rice,Korean,40,195,"easy,party,soup,vegan"
1917,Heo Hầm Tỏi,salad,Chinese,20,291,"vegetable,soup,bread,vegan"
1918,Cua Hấp Tiêu,noodle,French,40,602,"steamed,family,quick,festive"
1919,Heo Rang Tỏi,noodle,American,40,444,"vegetable,chicken,low_carb,noodle"
1920,Gà Hấp Gừng,rice,Korean,10,737,"quick_lunch,grilled,beef,gluten_free"
1921,Rau Sốt Mè,appetizer,Mexican,20,228,"tet,gluten_free,sweet,seafood"
1922,Đậu Chiên Sả,dessert,American,15,744,"easy,festive,beef,salad"
1923,Gà Hầm Gừng,rice,Italian,20,725,"beef,high_protein,quick_lunch,dairy_free"
1924,Heo Hầm Gừng,vegetarian,Chinese,15,378,"quick_lunch,sweet,snack,vegetable"
1925,Heo Chiên Me,healthy,Mexican,40,246,"vegan,family,snack,pork"
1926,Cua Sốt Nước Mắm,noodle,Mexican,30,349,"high_protein,steamed,soup,sweet"
1927,Cua Xào Phô Mai,noodle,Korean,120,297,"mushroom,festive,steamed,pork"
1928,Đậu Kho Ớt,healthy,Chinese,15,633,"egg,pork,vegetarian,vegan"
1929,Đậu Rang Nước Mắm,rice,Korean,45,468,"low_carb,healthy,seafood,festive"
1930,Đậu Hầm Tỏi,healthy,Vietnamese,30,799,"bread,tofu,pork,vegan"
1931,Cá Sốt Mè,dessert,American,15,213,"tet,mushroom,dessert,party"
1932,Gà Hấp Ớt,noodle,Japanese,45,778,"vegetarian,spicy,festive,tet"
1933,Heo Hấp Phô Mai,main,Korean,10,587,"vegan,party,noodle,tofu"
1934,Heo Sốt Nước Mắm,noodle,Italian,45,623,"low_carb,grilled,spicy,dessert"
1935,Nấm Xào Gừng,dessert,Italian,40,124,"grilled,noodle,mushroom,baked"
1936,Nấm Kho Me,breakfast,Japanese,15,676,"vegetarian,fried,rice,beef"
1937,Mực Chiên Tỏi,rice,Italian,15,364,"spicy,steamed,beef,weekend"
1938,Tôm Nướng Sả,healthy,Chinese,30,644,"quick_lunch,party,egg,easy"
1939,Rau Hầm Ớt,salad,Vietnamese,40,137,"rice,weekend,bread,baked"
1940,Cua Kho Gừng,breakfast,Indian,120,351,"beef,pork,spicy,sour"
1941,Nấm Hấp Mè,healthy,Italian,45,761,"tet,healthy,chicken,gluten_free"
1942,Cá Chiên Gừng,rice,American,20,695,"chicken,sweet,mushroom,tofu"
1943,Cá Nướng Mè,salad,Italian,120,543,"steamed,quick,tofu,family"
1944,Tôm Rang Phô Mai,rice,Japanese,120,558,"fried,vegetable,gluten_free,dessert"
1945,Cua Kho Tỏi,vegetarian,Korean,30,340,"dairy_free,easy,chicken,mushroom"
1946,Bò Hấp Nước Mắm,rice,Chinese,30,785,"chicken,vegetable,festive,gluten_free"
1947,Cá Xào Gừng,main,Thai,10,372,"seafood,mushroom,dairy_free,vegetarian"
1948,Heo Sốt Sả,appetizer,Japanese,15,617,"tet,vegetable,salad,noodle"
1949,Cá Hấp Ớt,healthy,Thai,45,462,"healthy,sweet,grilled,vegetarian"
1950,Heo Hấp Mè,soup,Vietnamese,20,741,"noodle,high_protein,party,fried"
1951,Cá Sốt Sả,rice,American,40,312,"sweet,healthy,soup,salad"
1952,Bò Hầm Tiêu,appetizer,Thai,40,405,"quick,soup,tofu,vegetarian"
1953,Heo Rang Sả,healthy,Japanese,15,382,"mushroom,vegetable,high_protein,grilled"
1954,Đậu Hầm Me,salad,American,30,553,"festive,party,salad,grilled"
1955,Rau Nướng Tỏi,rice,Italian,15,242,"vegan,sour,mushroom,sweet"
1956,Tôm Hấp Sả,healthy,Chinese,120,308,"baked,beef,spicy,party"
1957,Heo Chiên Tỏi,appetizer,Japanese,30,261,"seafood,mushroom,rice,spicy"
1958,Cá Hầm Nước Mắm,salad,Mexican,30,643,"romantic,vegetable,spicy,noodle"
1959,Cá Sốt Me,soup,Indian,40,716,"dessert,baked,rice,egg"
1960,Cua Nướng Ớt,noodle,Mexican,120,419,"sour,romantic,sweet,family"
1961,Cá Xào Me,noodle,Mexican,20,282,"steamed,festive,fried,vegetarian"
1962,Rau Nướng Gừng,healthy,Korean,90,175,"tet,dessert,soup,weekend"
1963,Đậu Chiên Me,appetizer,Korean,45,597,"seafood,easy,steamed,snack"
1964,Cá Xào Nước Mắm,appetizer,American,30,748,"mushroom,chicken,fried,steamed"
1965,Cua Nướng Tỏi,dessert,Indian,90,376,"sweet,egg,healthy,chicken"
1966,Đậu Sốt Gừng,breakfast,Indian,120,578,"bread,snack,weekend,easy"
1967,Tôm Hấp Me,dessert,Mexican,40,610,"dessert,vegetarian,family,chicken"
1968,Tôm Hầm Tỏi,main,American,15,340,"vegetarian,party,tet,quick_lunch"
1969,Cua Nướng Tiêu,appetizer,Italian,20,276,"tofu,party,sweet,soup"
1970,Cá Xào Tiêu,main,Thai,120,613,"weekend,mushroom,party,sweet"
1971,Cua Kho Phô Mai,salad,Mexican,60,105,"salad,mushroom,sweet,festive"
1972,Cua Sốt Gừng,rice,Japanese,45,241,"sweet,beef,chicken,pork"
1973,Heo Hấp Tiêu,salad,Indian,10,386,"grilled,vegan,sweet,steamed"
1974,Mực Hấp Gừng,rice,Vietnamese,20,112,"snack,grilled,vegetable,fried"
1975,Rau Kho Ớt,healthy,Vietnamese,90,395,"healthy,gluten_free,rice,romantic"
1976,Heo Chiên Sả,appetizer,Thai,15,353,"sour,sweet,seafood,fried"
1977,Nấm Sốt Gừng,main,Italian,15,609,"steamed,grilled,party,quick_lunch"
1978,Bò Xào Phô Mai,salad,American,40,491,"soup,seafood,low_carb,beef"
1979,Nấm Xào Sả,noodle,French,30,619,"weekend,romantic,party,egg"
1980,Gà Xào Mè,breakfast,Italian,120,472,"quick_lunch,chicken,mushroom,vegan"
1981,Gà Kho Sả,main,American,45,490,"steamed,dessert,gluten_free,salad"
1982,Tôm Sốt Dừa,healthy,Indian,90,794,"mushroom,noodle,grilled,dairy_free"
1983,Cua Hầm Sả,salad,Italian,40,635,"spicy,high_protein,festive,chicken"
1984,Cá Nướng Gừng,appetizer,Mexican,40,637,"pork,dairy_free,snack,festive"
1985,Heo Hấp Tiêu,noodle,Korean,40,456,"healthy,festive,fried,weekend"
1986,Heo Nướng Me,noodle,French,60,443,"vegan,soup,dessert,fried"
1987,Heo Sốt Me,dessert,Thai,45,595,"noodle,quick,quick_lunch,rice"
1988,Cá Sốt Me,appetizer,Thai,10,438,"dessert,tet,tofu,egg"
1989,Cá Sốt Ớt,dessert,Indian,45,319,"dessert,spicy,dairy_free,weekend"
1990,Cua Xào Sả,dessert,Japanese,15,652,"tet,rice,snack,easy"
1991,Gà Sốt Ớt,dessert,Indian,15,774,"party,baked,festive,mushroom"
1992,Heo Nướng Me,breakfast,Thai,30,131,"grilled,soup,quick,healthy"
1993,Rau Sốt Phô Mai,salad,Japanese,20,447,"pork,romantic,vegetarian,spicy"
1994,Tôm Sốt Tiêu,noodle,Vietnamese,10,762,"tet,mushroom,pork,dessert"
1995,Cá Hầm Dừa,healthy,Thai,40,390,"quick_lunch,healthy,romantic,gluten_free"
1996,Cá Rang Phô Mai,soup,Indian,90,589,"dairy_free,tet,pork,noodle"
1997,Tôm Rang Me,noodle,Vietnamese,15,367,"grilled,healthy,mushroom,bread"
1998,Heo Rang Gừng,dessert,Korean,120,780,"seafood,vegetarian,fried,vegan"
1999,Nấm Xào Me,salad,Mexican,120,514,"vegan,easy,egg,high_protein"
2000,Mực Hấp Gừng,soup,Chinese,20,230,"sour,baked,sweet,easy"
